"48",2143,3216,1778,2205,2512,1746,6010,2249,3788,1460,2891,2807,2190,1093,2108,1687,9417,1175,2898,1480,3070,3565,3361,1449,10295,4784,92794,2926,18624,3825,4577,3435,2906,3913,4476,4890,2037,1393,3856,4321,4821,8025,3024,1861,2772,802,3991,673693,2588,3171,4413,11384,2940,3762,3386,5206,3486,3679,5179,2456,2046,837,4355,2808,2629,3306,640,4179,1696,1362,4057,4028,3793,2899,1698,4688,2700,1810,3923,2968,2070,3945,13517,4103,1373,1017,7116,7463,5926,5412,24835,4447,3847,3066,3336,6713,3371,2041,3527
"49",4957,2017,1903,4288,9206,5924,1316,2002,2505,4057,18082,1729,10882,3577,2442,3705,1962,5790,1357,6462,2351,2611,1875,5367,1895,1550,2674,1258,2798,1484,1810,3518,2217,1626,1710,1975,8888,5774,4633,2525,2224,3064,2804,3577,2687,2482,1953,2588,762514,1584,1622,3890,1564,1726,2012,2112,1814,1848,1385,2346,13781,2585,1526,2729,10538,1300,932,1723,4969,4530,1753,1634,2108,1392,7730,1899,9294,1999,3123,1476,2360,1692,1526,1593,8484,4428,2517,2767,1717,5472,1766,9014,2308,2693,2444,2889,1575,3085,2207
"50",3103,2496,1429,1465,2155,1539,3557,1590,28256,1013,1774,25075,2239,850,1058,894,6036,1810,1183,2488,37053,7645,5913,904,8744,18360,3769,89047,4718,26220,1981,3075,1911,1826,2054,2645,1211,1662,3914,4803,5354,5172,5675,1306,1739,530,1704,3171,1584,588029,1196,2318,1169,71658,1281,3975,29155,1505,4790,4508,914,681,8232,1464,6227,1257,404,16208,1372,681,5268,3917,4005,8141,826,1557,2196,1647,10160,14766,912,5362,2995,950,2895,625,3958,5685,5844,4271,2594,1526,7819,962,1986,3339,853,1004,17857
"51",1910,10237,2743,3202,1875,1228,1994,3521,2702,1278,3205,1577,2015,1280,2871,1816,3089,1028,4341,1584,1928,1397,2018,1396,2932,1152,3632,2192,3501,1341,6408,3169,3602,3743,3885,2344,1751,1220,2023,2783,3943,7293,2094,1793,2872,988,4949,4413,1622,1196,781370,3546,6035,1294,6052,4758,1069,5784,1791,2914,1545,994,1290,3710,2390,2405,1173,1316,1137,1264,1309,1006,2141,1203,1095,10939,2194,2249,2312,1994,2208,1026,3844,10375,1113,1019,5546,7781,1877,5166,2753,3036,1280,3003,4479,9070,5925,1590,1760
"52",1639,2744,2666,1848,3908,1217,8191,3019,4278,1431,2570,2580,1891,1343,2676,2267,11558,947,3388,1589,2910,1987,3772,1436,11582,2537,14098,3953,19440,2328,3285,2898,1964,2542,3581,3195,1549,1227,3528,4955,7307,14617,2867,1513,2784,881,3099,11384,3890,2318,3546,745123,3056,2634,5912,8211,2205,1787,2932,4649,2308,1056,3104,2903,1908,2061,729,3021,1720,1846,2515,2342,3366,2474,1781,3810,1883,2369,2987,3910,2331,2019,6711,3647,1063,1130,11175,13980,3772,4038,12642,3936,2120,2881,3080,6633,2149,1490,3214
"53",1890,15904,3194,6466,2003,1170,1493,4690,2787,1243,4831,1271,2254,1206,3972,2337,2196,1126,3589,1735,2194,1537,2236,1868,1845,810,3079,2429,3233,844,2863,3180,13849,3065,3130,2131,1637,1246,1441,2404,3616,7340,1488,2556,3652,1890,4901,2940,1564,1169,6035,3056,1301336,1328,10468,3988,1008,9232,2304,1967,1619,986,1684,3966,2875,2079,1053,1798,1064,1282,1140,1223,1380,907,1072,4531,2995,2869,2623,1706,1935,1078,2563,2678,1241,1223,5491,7641,2647,6586,2826,3010,1327,3599,19659,6096,7819,1704,1590
"54",2846,2454,1466,1629,2492,1669,3372,1841,16298,939,1626,12671,2362,739,1205,944,5380,1720,1063,2170,17981,12423,5680,877,8293,12503,4191,22649,4903,14574,1948,3488,1919,1762,2045,2637,1682,1642,4091,5194,6060,5048,4942,1387,1906,488,1730,3762,1726,71658,1294,2634,1328,697312,1385,3527,12992,1749,2837,3764,939,541,46705,1678,6609,817,389,168838,1429,684,4947,7980,3369,5611,966,1877,2168,1416,16855,10370,848,8524,3986,1137,2780,561,3897,4892,4203,5936,2962,1760,13186,1053,2066,3971,927,1014,12156
"55",2194,7431,5350,2514,2134,1037,2282,9929,3223,1511,4295,1617,1947,1655,7794,2699,2974,930,5710,1913,2161,1172,2574,1657,2855,970,3928,2706,3801,1103,3313,4503,3866,2665,3607,2633,1352,1446,2292,3700,5316,17412,2114,1654,7103,1214,9215,3386,2012,1281,6052,5912,10468,1385,1783101,8644,1105,2725,2334,4323,2149,1249,1427,9095,1926,2242,1064,1557,1106,1590,1368,833,2346,1118,1056,5989,1902,4283,2222,2429,4426,943,2098,5487,1014,1360,12056,15787,2838,4324,2774,3794,1130,5362,3585,55494,3741,2035,1737
"56",2425,4329,3640,2004,1997,1878,5259,4069,6699,1582,2861,5315,2047,1596,3123,2003,7512,1587,5137,2213,4255,1972,4130,1855,5690,3421,5802,6563,6890,4341,3775,2975,2732,3505,4637,3232,1814,1797,3731,6125,9171,115009,4032,1469,3784,1297,4192,5206,2112,3975,4758,8211,3988,3527,8644,342446,3389,2587,4632,7207,1840,1282,3196,3681,2338,2496,1226,3634,1349,1504,2569,1779,4036,3741,1285,4250,1910,4434,3608,6323,2438,2020,3707,4415,1440,1455,67280,131494,4191,3432,4976,2907,2145,2781,2727,9240,2977,1494,3780
"57",2937,2163,1412,1594,2150,1803,4544,1522,22554,1010,2080,20665,2106,824,1095,882,6052,1849,1112,2294,25156,5900,7383,929,7858,10580,4017,33910,4637,17896,1794,2594,1433,1776,1882,2773,1126,1594,4162,4107,4075,4177,5038,1196,2116,556,1426,3486,1814,29155,1069,2205,1008,12992,1105,3389,444774,1626,2381,3647,905,526,5039,1721,4976,906,463,6739,1356,707,6866,3173,3524,31757,926,1457,1736,1815,8427,62613,758,4862,3619,1001,2545,609,3004,3984,3234,3462,2609,1430,5854,898,1659,3323,914,954,89505
"58",2249,83147,1828,4274,2655,2142,1393,2498,1982,1417,3128,1210,2874,1163,2084,1504,2140,2054,2628,2170,1892,2048,1457,1234,2602,1011,2879,894,2633,1214,3198,3857,5487,4900,3005,2110,1849,1736,2384,2515,2600,3749,1949,2367,3790,779,5689,3679,1848,1505,5784,1787,9232,1749,2725,2587,1626,406806,1264,1219,1398,885,1324,3375,3995,2379,1066,1316,1614,1111,1638,1094,1261,1806,1468,3449,2489,2597,2529,1236,1532,1214,4015,2476,2189,970,3052,3184,1548,7325,1656,3336,1842,2848,43813,5931,121520,1596,1946
"59",1422,2028,1349,2108,1737,1018,1353,1597,7253,823,2945,4906,1508,781,1589,1126,2619,848,2207,1172,5837,2760,2877,917,3352,4344,4683,6024,3951,4429,3461,2002,1539,2021,5180,5671,1316,842,2668,4341,10581,5934,2212,1696,1662,542,1333,5179,1385,4790,1791,2932,2304,2837,2334,4632,2381,1264,1445581,2546,1264,550,2775,1697,2004,1496,385,2857,848,835,2251,2258,2415,1664,917,2724,1881,1260,4208,2677,1067,2032,4288,1970,877,631,4616,7264,77667,3665,3712,2395,2606,1509,1285,3653,1014,1237,3234
"60",2864,2702,3942,1553,1968,1044,2814,3940,8225,1347,2790,5172,1831,1414,2434,2027,4311,1332,3244,2704,5053,2820,8684,1542,3120,4481,3826,7114,3989,5187,3757,2651,2195,2190,3510,5151,1020,1803,40210,9591,10792,13142,95587,1301,2667,925,2531,2456,2346,4508,2914,4649,1967,3764,4323,7207,3647,1219,2546,521226,1653,1049,3104,2500,2724,1275,675,3539,1130,1363,4676,1793,45114,4298,958,2950,1501,3770,5045,7649,2013,1889,1869,2272,1634,1099,8348,12335,2870,2437,2416,2462,2659,2020,1475,4655,1442,1363,4829
"61",2825,1625,1668,5037,4357,3073,939,1975,1633,3279,5495,999,99616,3081,2327,2675,1473,2495,1358,3196,1242,1454,1275,4053,1438,884,2031,1103,2038,758,1560,2891,2424,1364,1458,1485,5116,3254,2299,2063,1894,2755,1615,3843,2535,2602,2043,2046,13781,914,1545,2308,1619,939,2149,1840,905,1398,1264,1653,559986,2760,1113,2715,3794,1134,907,1150,3132,3907,1106,1212,1363,847,47613,1466,17086,1681,1577,1011,2457,1051,1384,1402,2708,3233,2325,2666,1350,3834,1713,7233,1178,2302,1595,2762,1421,2890,1176
"62",10311,1148,1742,3639,5977,6315,596,1762,895,8417,8070,762,1937,9935,1891,1912,709,3805,895,4225,672,552,655,6797,769,584,882,872,899,611,746,1801,813,680,691,722,2765,4392,944,933,948,1251,854,2854,1675,23381,874,837,2585,681,994,1056,986,541,1249,1282,526,885,550,1049,2760,775970,521,1810,3538,621,2379,577,19014,2372,576,500,638,575,2092,792,2541,1518,690,573,2469,482,763,701,3302,7167,1288,1288,642,2473,828,3173,439,1401,1137,1796,978,2620,692
"63",1651,1773,1220,1597,2040,1117,2230,1342,8629,883,1620,5843,1693,779,1231,1184,4312,1134,1312,1515,7039,13311,4572,955,5142,4934,5074,9622,5921,5283,1788,2187,1494,1447,2156,2207,1385,1097,2831,3972,4962,4515,3121,1471,1631,524,1294,4355,1526,8232,1290,3104,1684,46705,1427,3196,5039,1324,2775,3104,1113,521,898413,1495,2842,837,433,139202,1035,954,3363,17502,2479,3742,893,1487,1836,1311,18560,5278,931,10586,4277,1193,1318,619,3376,4787,4538,3678,5521,1962,14401,1094,1366,2917,966,1103,5786
"64",2705,3465,9824,3372,3212,3216,1927,75352,2201,2423,3348,1521,3186,2192,66304,8632,2657,2107,2787,2361,1802,1821,1627,2159,2586,1503,2958,1424,3249,1643,2589,20419,3046,2958,2113,2168,3406,2269,2875,2943,3058,5069,2244,2624,124004,1696,5975,2808,2729,1464,3710,2903,3966,1678,9095,3681,1721,3375,1697,2500,2715,1810,1495,416259,2815,1966,4446,1410,2729,5848,1680,1392,1947,1821,2463,2416,2727,11906,2209,1521,13940,1251,2142,2150,1857,1755,4471,4468,2043,6079,2199,5788,1670,6175,3026,5729,3225,4201,1935
"65",15125,7007,2940,4187,14425,12457,3357,4016,12631,5300,5944,4023,17283,3959,2009,1790,2914,45708,2111,85533,15644,13069,6540,22881,3101,2965,2344,2090,2658,3733,3308,11941,6109,4114,3366,4550,5147,67656,6528,4269,3748,7209,7187,3656,3847,6592,3389,2629,10538,6227,2390,1908,2875,6609,1926,2338,4976,3995,2004,2724,3794,3538,2842,2815,420564,1250,661,4894,8072,1320,3925,2799,2686,3129,4238,3810,16871,2874,17171,3886,1868,4078,1400,1967,146008,15773,3220,5710,2962,15106,902,3013,8567,2518,3854,6631,1621,3428,9520
"66",1232,3110,1278,2740,3066,1074,854,1492,1481,989,2678,1257,1209,837,1573,1002,1752,771,188225,861,1122,802,1086,958,1985,626,2279,1429,2128,682,2966,1605,1533,193367,3369,1632,930,776,1195,1674,2136,3652,960,1442,1903,673,1734,3306,1300,1257,2405,2061,2079,817,2242,2496,906,2379,1496,1275,1134,621,837,1966,1250,706664,502,803,923,706,915,856,1044,707,886,2423,1255,1492,1088,839,1089,676,3981,2052,727,706,3198,3482,1276,2389,1839,1954,776,1393,1874,3635,1844,959,908
"67",993,1314,10549,1467,1183,790,1035,5546,702,1216,1417,541,680,1192,4228,20466,752,782,859,678,513,477,416,744,1008,431,1242,704,1049,377,624,15158,745,650,403,735,1217,604,657,649,722,748,624,1680,3356,2188,495,640,932,404,1173,729,1053,389,1064,1226,463,1066,385,675,907,2379,433,4446,661,502,1131174,437,958,4773,346,555,413,456,652,526,654,6679,610,436,2056,486,1060,546,672,1055,1050,839,492,2259,1256,1854,363,942,1425,1420,1374,2261,623
"68",2041,2055,1292,1547,2172,1348,2256,1408,11683,930,1650,8361,2079,818,1250,1146,3951,1763,1320,2222,10361,11662,5179,1013,5147,7101,4669,15876,5316,6711,1741,2588,1809,1412,2306,2430,1281,1220,2946,4784,5664,4555,3474,1394,1527,565,1480,4179,1723,16208,1316,3021,1798,168838,1557,3634,6739,1316,2857,3539,1150,577,139202,1410,4894,803,437,951817,1085,934,3417,11192,2858,4344,921,1609,1949,1263,15724,6783,931,8976,4569,1131,2023,650,3531,5329,4259,3578,4865,1996,11955,1181,1337,3171,888,1142,7203
"69",22110,1697,1399,4721,10191,11068,1023,1803,1695,9264,7566,1064,3832,8589,1929,1711,1306,4796,885,5602,1688,1643,1093,5329,1662,1217,1262,852,1414,1232,1200,3278,1670,1418,1184,1256,4038,5407,1858,1577,1424,1920,1688,3222,2994,6642,1506,1696,4969,1372,1137,1720,1064,1429,1106,1349,1356,1614,848,1130,3132,19014,1035,2729,8072,923,958,1085,629774,1875,1298,1012,1061,1040,3272,1156,4980,1433,1864,983,1666,1146,1160,1032,5265,4260,1681,1584,990,4112,952,3875,1478,1550,2090,3219,1427,2921,1412
"70",2123,1563,3643,5435,2837,1672,1329,5921,1320,2419,3790,963,1430,3053,6227,10938,1307,1170,954,1190,939,774,941,1471,1182,669,1859,1179,2021,613,1047,10629,947,912,999,940,2159,1141,1655,1345,1382,1823,1121,5422,4977,1941,1110,1362,4530,681,1264,1846,1282,684,1590,1504,707,1111,835,1363,3907,2372,954,5848,1320,706,4773,934,1875,882834,641,789,971,683,1384,991,1316,2978,1031,938,4339,650,1038,1012,998,1551,1729,1792,829,7275,1790,7912,729,2114,1380,1703,1300,20476,1011
"71",2058,1868,1266,1766,2302,1483,1787,1425,6245,942,1739,3603,2090,755,1106,943,3455,1500,1213,1934,5782,4479,152021,945,5159,3820,3226,3464,3187,4807,2127,2591,1697,1879,2228,10239,1366,1376,5443,4250,3953,4028,6221,1448,1870,536,1492,4057,1753,5268,1309,2515,1140,4947,1368,2569,6866,1638,2251,4676,1106,576,3363,1680,3925,915,346,3417,1298,641,636035,2378,6686,7905,1013,1786,2191,1529,5559,6748,916,2640,3449,1289,1915,592,3199,3810,3435,4244,2224,2143,4227,1079,1606,3560,986,1164,7879
"72",1397,1242,930,1425,1989,1143,1579,1068,3989,809,1332,2940,1749,735,1083,920,2974,1297,789,1485,3907,91316,3104,887,3589,2852,3550,5264,4388,2741,1597,2181,1687,1137,1637,1938,1283,1047,2373,2913,2382,2067,2432,1394,1476,534,951,4028,1634,3917,1006,2342,1223,7980,833,1779,3173,1094,2258,1793,1212,500,17502,1392,2799,856,555,11192,1012,789,2378,878714,1690,2710,1022,1229,1881,1006,52140,3769,785,41595,3895,973,1354,559,1900,1987,3710,2981,4246,1926,70427,806,1188,2464,797,1121,3582
"73",1878,1876,1982,1487,1966,1140,1811,2138,6303,973,2038,4324,1714,915,1632,1291,3366,1110,1901,1668,4448,2590,8054,1107,4153,3542,3417,5026,3174,4501,2560,2455,1652,1753,2552,4859,1150,1294,12028,5801,6344,6573,30813,1270,2027,630,1891,3793,2108,4005,2141,3366,1380,3369,2346,4036,3524,1261,2415,45114,1363,638,2479,1947,2686,1044,413,2858,1061,971,6686,1690,598423,3616,951,2122,1762,2091,3819,5738,1395,1691,2885,1732,1425,712,4397,6414,2966,3522,2256,2280,2663,1447,1383,3898,1100,1181,4452
"74",1737,1647,1573,1373,1628,1336,2638,1571,17616,884,1659,12217,1929,833,1138,936,4301,2248,1048,2501,12747,4002,9377,894,5213,6444,3848,14440,4494,9443,1832,2153,1201,1432,1735,2925,927,1314,3700,4487,4200,4210,4095,994,2834,660,1155,2899,1392,8141,1203,2474,907,5611,1118,3741,31757,1806,1664,4298,847,575,3742,1821,3129,707,456,4344,1040,683,7905,2710,3616,467953,987,1234,1209,2363,5311,64365,763,3373,3215,941,1812,762,3385,4122,2373,2012,3275,1384,3541,838,1458,2205,924,829,51214
"75",2676,1323,1220,4755,4394,3336,735,1512,1342,2944,3938,928,111867,2364,1644,1568,1108,3195,908,3137,1144,1483,907,3165,1187,736,1340,789,1424,737,1204,2847,2125,1250,1071,1136,4112,2892,1867,1531,1278,1638,1484,3434,2580,2081,1454,1698,7730,826,1095,1781,1072,966,1056,1285,926,1468,917,958,47613,2092,893,2463,4238,886,652,921,3272,1384,1013,1022,951,987,624152,1023,12635,1406,1532,774,1754,931,1264,982,3075,2354,1523,1477,1082,3389,1079,3324,1192,1454,1580,2205,1104,2389,1252
"76",2017,6078,2149,2304,2027,1265,1621,2550,3275,1036,2745,1388,2453,981,1939,1404,2608,1215,4853,1840,2783,2082,2652,1203,2828,1085,3878,2263,3246,1213,35524,2989,2748,4313,15578,5037,1730,1191,2589,3580,5852,9359,2588,1824,2453,790,4021,4688,1899,1557,10939,3810,4531,1877,5989,4250,1457,3449,2724,2950,1466,792,1487,2416,3810,2423,526,1609,1156,991,1786,1229,2122,1234,1023,1450668,2669,1899,3369,2136,1710,1413,3851,15331,1397,781,6436,8843,2989,6339,2269,2791,1962,2400,3280,9460,2386,1519,2244
"77",5675,3291,1821,5220,6228,4839,1450,2490,4362,3402,5455,1568,22088,2861,2099,1753,1723,5591,1563,8976,3871,3857,2769,6002,1892,1409,1966,1111,2151,1414,2674,6339,5760,2468,2353,2709,6343,6282,2767,2633,2442,3806,2968,4541,2725,3047,2554,2700,9294,2196,2194,1883,2995,2168,1902,1910,1736,2489,1881,1501,17086,2541,1836,2727,16871,1255,654,1949,4980,1316,2191,1881,1762,1209,12635,2669,494085,1650,4702,1694,2404,2086,1541,2023,7338,3192,2546,3594,2324,9591,1193,4307,3033,2922,2283,4753,1500,4248,2442
"78",2233,2839,99744,1912,2241,2230,2513,10988,2509,1648,2493,2062,2267,1587,8593,10132,2701,2264,2378,2455,1947,1633,1791,1738,2075,1451,2567,2076,2670,2152,1812,20327,1828,2155,1936,1708,1835,2084,2775,2294,2490,5296,2639,1474,12065,1263,3219,1810,1999,1647,2249,2369,2869,1416,4283,4434,1815,2597,1260,3770,1681,1518,1311,11906,2874,1492,6679,1263,1433,2978,1529,1006,2091,2363,1406,1899,1650,476115,2126,2088,4439,1018,1551,1695,1909,1433,4083,4738,1391,3504,1613,3016,1422,2865,2046,3885,2205,2168,2157
"79",4819,4838,2422,2044,4283,2895,4829,2892,13666,1202,2074,6164,5784,1099,1654,1409,6262,4975,1798,5573,15536,152461,8931,1674,6279,6259,4433,8871,5864,7709,3508,5984,4397,2846,3549,4833,2707,2676,6025,5359,5694,7761,7422,1938,2416,791,2667,3923,3123,10160,2312,2987,2623,16855,2222,3608,8427,2529,4208,5045,1577,690,18560,2209,17171,1088,610,15724,1864,1031,5559,52140,3819,5311,1532,3369,4702,2126,599546,7359,1365,132593,3413,1785,5743,840,4370,6978,6616,9744,2911,2376,235768,1894,2770,6671,1209,1786,11593
"80",2529,2460,2050,1459,1720,1113,3872,1978,30736,930,2128,20108,1807,892,1463,1069,6881,1310,2005,2196,19900,5755,10968,1037,7158,7515,4498,27110,6316,11552,2710,2329,2241,1555,2544,3298,885,1394,3483,7463,7781,8829,5434,1024,1753,595,1703,2968,1476,14766,1994,3910,1706,10370,2429,6323,62613,1236,2677,7649,1011,573,5278,1521,3886,839,436,6783,983,938,6748,3769,5738,64365,774,2136,1694,2088,7359,681041,1025,4215,3067,1355,1868,675,6576,9593,3869,2854,4165,1387,5225,1313,1537,2938,985,988,94218
"81",2120,2177,4676,2995,2392,1729,1045,12538,1646,1947,3221,911,2080,1951,10872,3767,1515,1109,1723,1592,1302,974,1254,2061,1703,783,2194,1155,2087,757,1666,6706,1875,1378,1513,1301,2216,1463,2037,1906,2066,3657,1370,2517,13023,1715,3215,2070,2360,912,2208,2331,1935,848,4426,2438,758,1532,1067,2013,2457,2469,931,13940,1868,1089,2056,931,1666,4339,916,785,1395,763,1754,1710,2404,4439,1365,1025,914452,732,1612,1756,1136,1639,3141,3447,1230,7274,1766,6423,884,7035,1548,4433,1655,4366,1015
"82",1887,1486,1019,1458,2287,1263,2700,1108,5641,855,1447,3724,1846,661,923,839,3905,1215,774,1665,6165,132641,3338,824,4880,3315,3557,12284,4697,3360,1526,2379,1514,1060,1502,1743,1414,1261,2723,2906,2705,2322,2828,1284,1308,473,1009,3945,1692,5362,1026,2019,1078,8524,943,2020,4862,1214,2032,1889,1051,482,10586,1251,4078,676,486,8976,1146,650,2640,41595,1691,3373,931,1413,2086,1018,132593,4215,732,867934,4232,915,1812,639,2071,2319,3262,3815,3694,2050,61746,842,1189,2895,717,1133,5486
"83",1239,2773,1753,1745,1620,1145,17381,1708,3344,1118,2352,2652,1326,893,1607,1370,15371,738,2861,952,2447,3261,2715,956,15437,4950,17267,3342,13322,3628,3884,2390,3157,4410,3908,3528,1370,975,2542,3047,3438,4444,2215,1413,1990,706,2939,13517,1526,2995,3844,6711,2563,3986,2098,3707,3619,4015,4288,1869,1384,763,4277,2142,1400,3981,1060,4569,1160,1038,3449,3895,2885,3215,1264,3851,1541,1551,3413,3067,1612,4232,589437,3564,939,687,4399,4162,4430,3313,12198,3401,3527,2247,4047,4533,4648,1461,3305
"84",1395,3410,1900,1804,1582,1032,3627,2209,1861,958,2205,1111,1651,927,1964,1439,2491,843,4034,1256,1538,1288,1700,1057,2773,887,4146,1303,2903,964,6140,2608,2244,2793,3749,2712,1524,980,2119,2881,3830,7200,1810,1498,2198,746,3987,4103,1593,950,10375,3647,2678,1137,5487,4415,1001,2476,1970,2272,1402,701,1193,2150,1967,2052,546,1131,1032,1012,1289,973,1732,941,982,15331,2023,1695,1785,1355,1756,915,3564,893903,901,653,5765,7657,2003,3632,2409,2658,1176,2485,2413,14657,2232,1351,1449
"85",7842,2787,1718,2916,8397,7839,1587,1942,4027,3738,4872,2123,8753,3184,1474,1161,1508,56394,1024,55872,4770,5438,2160,18192,1636,1565,1215,1002,1684,1948,1404,5247,2439,1880,1463,1994,4171,45699,3555,2139,1658,2879,3623,2341,2571,5591,1704,1373,8484,2895,1113,1063,1241,2780,1014,1440,2545,2189,877,1634,2708,3302,1318,1857,146008,727,672,2023,5265,998,1915,1354,1425,1812,3075,1397,7338,1909,5743,1868,1136,1812,939,901,418997,19932,1895,2486,1385,5446,604,2091,3700,1158,2267,2779,1102,1916,4114
"86",3830,1217,1434,2815,4874,3938,620,1628,996,4356,6667,889,2668,4105,1702,1425,821,24168,1004,48380,736,986,779,46712,791,511,897,782,943,599,815,1694,1079,804,852,727,2455,35873,987,1009,1054,1796,876,1985,1732,15298,956,1017,4428,625,1019,1130,1223,561,1360,1455,609,970,631,1099,3233,7167,619,1755,15773,706,1055,650,4260,1551,592,559,712,762,2354,781,3192,1433,840,675,1639,639,687,653,19932,571255,1456,1713,624,1879,784,2268,595,1265,1109,1470,1180,1903,776
"87",3021,5519,4029,2550,2606,1853,5234,4951,6674,1790,3603,4080,2702,1749,3778,2436,8249,1589,6841,2621,4376,2634,4640,2057,7443,3094,7405,5306,8605,3843,4619,4261,3216,5059,5732,4375,2152,2150,4402,8023,11488,164048,4405,1813,4614,1107,6104,7116,2517,3958,5546,11175,5491,3897,12056,67280,3004,3052,4616,8348,2325,1288,3376,4471,3220,3198,1050,3531,1681,1729,3199,1900,4397,3385,1523,6436,2546,4083,4370,6576,3141,2071,4399,5765,1895,1456,470065,107234,4981,5330,5238,4092,2840,3880,3405,14612,3686,1825,4133
"88",4007,7767,5138,2754,3023,1792,7229,6514,11718,1836,4411,6459,3756,1859,4275,2615,10974,2138,8915,4071,7644,3704,7473,2558,8857,3383,8537,9141,10218,4894,6643,5368,4544,5580,8041,6122,2078,2543,5485,9888,15728,256190,6710,1914,4601,1318,7167,7463,2767,5685,7781,13980,7641,4892,15787,131494,3984,3184,7264,12335,2666,1288,4787,4468,5710,3482,839,5329,1584,1792,3810,1987,6414,4122,1477,8843,3594,4738,6978,9593,3447,2319,4162,7657,2486,1713,107234,408628,6881,7089,6103,3513,3823,5024,4206,16834,3838,2101,5650
"89",1652,2252,1521,2170,2056,1092,1930,1827,7610,954,2640,4251,2087,809,1799,1272,3660,1313,1996,1589,6305,5058,4324,1059,4061,5075,5907,6560,6173,4597,3771,2607,1814,2026,4511,5833,1595,1103,3511,6374,11371,6443,3040,1859,1889,700,1580,5926,1717,5844,1877,3772,2647,4203,2838,4191,3234,1548,77667,2870,1350,642,4538,2043,2962,1276,492,4259,990,829,3435,3710,2966,2373,1082,2989,2324,1391,6616,3869,1230,3262,4430,2003,1385,624,4981,6881,1773595,4311,6659,2636,4355,1593,1525,4013,1072,1424,4416
"90",5626,8865,4740,7789,6674,4737,2957,6851,6020,2981,5921,2207,7865,2722,5077,4121,3980,4018,2951,5419,6593,6552,4748,3251,4784,3015,4637,1826,4748,3137,5880,12425,10996,5780,4915,4900,7394,4221,6043,5427,5996,8566,5443,6386,5962,2490,8120,5412,5472,4271,5166,4038,6586,5936,4324,3432,3462,7325,3665,2437,3834,2473,3678,6079,15106,2389,2259,3578,4112,7275,4244,2981,3522,2012,3389,6339,9591,3504,9744,2854,7274,3815,3313,3632,5446,1879,5330,7089,4311,474517,2096,46866,5819,8683,7005,10556,4268,14304,4953
"91",1048,1958,1758,1423,1401,848,8118,1935,4301,980,1963,3562,1076,971,2055,1683,10583,559,2494,802,3103,2111,3679,998,10182,2966,66715,6459,50863,2544,2595,1828,1293,2159,3217,2207,1309,804,1810,3129,3534,5913,1613,1268,2012,806,1865,24835,1766,2594,2753,12642,2826,2962,2774,4976,2609,1656,3712,2416,1713,828,5521,2199,902,1839,1256,4865,952,1790,2224,4246,2256,3275,1079,2269,1193,1613,2911,4165,1766,3694,12198,2409,604,784,5238,6103,6659,2096,839240,3276,2046,1844,1978,3883,2010,1380,3513
"92",2833,2860,3166,6213,4742,3496,2120,3818,2041,3504,5292,1238,3747,3485,4621,5819,2596,2201,2088,2388,1709,2297,1851,3047,2765,1751,4523,1430,3799,1388,2915,5954,4249,2687,2643,2810,5340,2516,4951,3668,3294,4002,2460,6254,5297,2356,3970,4447,9014,1526,3036,3936,3010,1760,3794,2907,1430,3336,2395,2462,7233,3173,1962,5788,3013,1954,1854,1996,3875,7912,2143,1926,2280,1384,3324,2791,4307,3016,2376,1387,6423,2050,3401,2658,2091,2268,4092,3513,2636,46866,3276,686500,1978,5661,3464,5275,2977,11055,1628
"93",2877,2653,1261,1625,3159,2027,2731,1564,7647,895,1554,3816,3396,745,1129,939,4644,2915,1024,3232,8371,109098,4782,1126,5981,4522,3322,3418,3807,5491,1996,3675,2408,1813,2194,3105,1772,1933,4268,3871,3526,4150,4885,1457,1976,518,1858,3847,2308,7819,1280,2120,1327,13186,1130,2145,5854,1842,2606,2659,1178,439,14401,1670,8567,776,363,11955,1478,729,4227,70427,2663,3541,1192,1962,3033,1422,235768,5225,884,61746,3527,1176,3700,595,2840,3823,4355,5819,2046,1978,603960,1104,2021,4079,908,1288,6488
"94",2167,4217,3327,3832,2470,1552,1351,6356,2190,1690,3810,996,2436,1585,5302,2297,1857,1094,2287,1712,1698,1182,1621,1866,1814,840,2808,1404,2479,830,2163,4282,4558,2022,1902,1608,2656,1449,1774,2128,2544,5125,1611,2528,5625,1323,25382,3066,2693,962,3003,2881,3599,1053,5362,2781,898,2848,1509,2020,2302,1401,1094,6175,2518,1393,942,1181,1550,2114,1079,806,1447,838,1454,2400,2922,2865,1894,1313,7035,842,2247,2485,1158,1265,3880,5024,1593,8683,1844,5661,1104,1029610,2643,5351,2865,2612,1410
"95",2487,61356,2111,4465,3646,2018,1697,2599,2362,1766,3429,1303,2535,1303,2258,2040,2494,1916,2293,2155,2358,2256,1627,1298,3705,1180,3021,1183,2578,1560,3093,3823,5890,4167,2833,1908,1846,1977,2174,2368,2627,4207,2285,2792,3208,1070,4894,3336,2444,1986,4479,3080,19659,2066,3585,2727,1659,43813,1285,1475,1595,1137,1366,3026,3854,1874,1425,1337,2090,1380,1606,1188,1383,1458,1580,3280,2283,2046,2770,1537,1548,1189,4047,2413,2267,1109,3405,4206,1525,7005,1978,3464,2021,2643,862145,4801,25135,1574,1861
