,State,date,C1,C1_Flag,C2,C2_Flag,C3,C3_Flag,C4,C4_Flag,C5,C5_Flag,C6,C6_Flag,C7,C7_Flag,C8,H1,H1_Flag,H2,H3,H6,H6_Flag,H7,H7_Flag,H8,H8_Flag,ContainmentHealthIndex
5137,Washington DC,2021/2/8,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5138,Washington DC,2021/2/9,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5139,Washington DC,2021/2/10,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5140,Washington DC,2021/2/11,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5141,Washington DC,2021/2/12,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5142,Washington DC,2021/2/13,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5143,Washington DC,2021/2/14,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5144,Washington DC,2021/2/15,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5145,Washington DC,2021/2/16,2,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,66.19
5146,Washington DC,2021/2/17,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5147,Washington DC,2021/2/18,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5148,Washington DC,2021/2/19,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5149,Washington DC,2021/2/20,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5150,Washington DC,2021/2/21,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5151,Washington DC,2021/2/22,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5152,Washington DC,2021/2/23,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5153,Washington DC,2021/2/24,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5154,Washington DC,2021/2/25,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5155,Washington DC,2021/2/26,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5156,Washington DC,2021/2/27,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5157,Washington DC,2021/2/28,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5158,Washington DC,2021/3/1,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5159,Washington DC,2021/3/2,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5160,Washington DC,2021/3/3,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5161,Washington DC,2021/3/4,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5162,Washington DC,2021/3/5,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5163,Washington DC,2021/3/6,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5164,Washington DC,2021/3/7,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5165,Washington DC,2021/3/8,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5166,Washington DC,2021/3/9,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5167,Washington DC,2021/3/10,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5168,Washington DC,2021/3/11,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5169,Washington DC,2021/3/12,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5170,Washington DC,2021/3/13,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5171,Washington DC,2021/3/14,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5172,Washington DC,2021/3/15,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5173,Washington DC,2021/3/16,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5174,Washington DC,2021/3/17,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5175,Washington DC,2021/3/18,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5176,Washington DC,2021/3/19,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5177,Washington DC,2021/3/20,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5178,Washington DC,2021/3/21,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5179,Washington DC,2021/3/22,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5180,Washington DC,2021/3/23,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5181,Washington DC,2021/3/24,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5182,Washington DC,2021/3/25,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5183,Washington DC,2021/3/26,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5184,Washington DC,2021/3/27,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5185,Washington DC,2021/3/28,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5186,Washington DC,2021/3/29,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5187,Washington DC,2021/3/30,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5188,Washington DC,2021/3/31,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5189,Washington DC,2021/4/1,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5190,Washington DC,2021/4/2,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5191,Washington DC,2021/4/3,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5192,Washington DC,2021/4/4,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5193,Washington DC,2021/4/5,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5194,Washington DC,2021/4/6,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5195,Washington DC,2021/4/7,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5196,Washington DC,2021/4/8,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5197,Washington DC,2021/4/9,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5198,Washington DC,2021/4/10,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5199,Washington DC,2021/4/11,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,3,TRUE,2,1,63.81
5200,Washington DC,2021/4/12,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5201,Washington DC,2021/4/13,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5202,Washington DC,2021/4/14,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5203,Washington DC,2021/4/15,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5204,Washington DC,2021/4/16,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5205,Washington DC,2021/4/17,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5206,Washington DC,2021/4/18,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5207,Washington DC,2021/4/19,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5208,Washington DC,2021/4/20,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5209,Washington DC,2021/4/21,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5210,Washington DC,2021/4/22,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5211,Washington DC,2021/4/23,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5212,Washington DC,2021/4/24,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5213,Washington DC,2021/4/25,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5214,Washington DC,2021/4/26,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5215,Washington DC,2021/4/27,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5216,Washington DC,2021/4/28,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5217,Washington DC,2021/4/29,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5218,Washington DC,2021/4/30,1,1,1,1,2,1,4,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,66.67
5219,Washington DC,2021/5/1,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5220,Washington DC,2021/5/2,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5221,Washington DC,2021/5/3,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5222,Washington DC,2021/5/4,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5223,Washington DC,2021/5/5,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5224,Washington DC,2021/5/6,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5225,Washington DC,2021/5/7,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5226,Washington DC,2021/5/8,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5227,Washington DC,2021/5/9,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5228,Washington DC,2021/5/10,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5229,Washington DC,2021/5/11,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5230,Washington DC,2021/5/12,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5231,Washington DC,2021/5/13,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5232,Washington DC,2021/5/14,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5233,Washington DC,2021/5/15,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,3,1,5,TRUE,2,1,59.52
5234,Washington DC,2021/5/16,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,57.74
5235,Washington DC,2021/5/17,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,57.74
5236,Washington DC,2021/5/18,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,57.74
5237,Washington DC,2021/5/19,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,57.74
5238,Washington DC,2021/5/20,1,1,1,1,1,1,2,1,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,57.74
5239,Washington DC,2021/5/21,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5240,Washington DC,2021/5/22,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5241,Washington DC,2021/5/23,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5242,Washington DC,2021/5/24,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5243,Washington DC,2021/5/25,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5244,Washington DC,2021/5/26,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5245,Washington DC,2021/5/27,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5246,Washington DC,2021/5/28,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5247,Washington DC,2021/5/29,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5248,Washington DC,2021/5/30,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5249,Washington DC,2021/5/31,1,1,1,1,1,1,0,NA,0,NA,0,NA,2,1,1,2,1,3,2,2,1,5,TRUE,2,1,54.17
5250,Washington DC,2021/6/1,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5251,Washington DC,2021/6/2,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5252,Washington DC,2021/6/3,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5253,Washington DC,2021/6/4,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5254,Washington DC,2021/6/5,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5255,Washington DC,2021/6/6,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5256,Washington DC,2021/6/7,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5257,Washington DC,2021/6/8,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5258,Washington DC,2021/6/9,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5259,Washington DC,2021/6/10,1,1,0,NA,1,1,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,50
5260,Washington DC,2021/6/11,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5261,Washington DC,2021/6/12,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5262,Washington DC,2021/6/13,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5263,Washington DC,2021/6/14,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5264,Washington DC,2021/6/15,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5265,Washington DC,2021/6/16,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5266,Washington DC,2021/6/17,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5267,Washington DC,2021/6/18,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5268,Washington DC,2021/6/19,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5269,Washington DC,2021/6/20,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5270,Washington DC,2021/6/21,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5271,Washington DC,2021/6/22,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5272,Washington DC,2021/6/23,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5273,Washington DC,2021/6/24,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5274,Washington DC,2021/6/25,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5275,Washington DC,2021/6/26,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5276,Washington DC,2021/6/27,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5277,Washington DC,2021/6/28,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5278,Washington DC,2021/6/29,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5279,Washington DC,2021/6/30,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5280,Washington DC,2021/7/1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5281,Washington DC,2021/7/2,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5282,Washington DC,2021/7/3,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5283,Washington DC,2021/7/4,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5284,Washington DC,2021/7/5,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5285,Washington DC,2021/7/6,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5286,Washington DC,2021/7/7,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5287,Washington DC,2021/7/8,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5288,Washington DC,2021/7/9,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5289,Washington DC,2021/7/10,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5290,Washington DC,2021/7/11,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5291,Washington DC,2021/7/12,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5292,Washington DC,2021/7/13,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5293,Washington DC,2021/7/14,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5294,Washington DC,2021/7/15,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5295,Washington DC,2021/7/16,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5296,Washington DC,2021/7/17,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5297,Washington DC,2021/7/18,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5298,Washington DC,2021/7/19,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5299,Washington DC,2021/7/20,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5300,Washington DC,2021/7/21,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5301,Washington DC,2021/7/22,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5302,Washington DC,2021/7/23,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5303,Washington DC,2021/7/24,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5304,Washington DC,2021/7/25,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5305,Washington DC,2021/7/26,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5306,Washington DC,2021/7/27,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5307,Washington DC,2021/7/28,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5308,Washington DC,2021/7/29,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5309,Washington DC,2021/7/30,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5310,Washington DC,2021/7/31,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5311,Washington DC,2021/8/1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5312,Washington DC,2021/8/2,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5313,Washington DC,2021/8/3,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5314,Washington DC,2021/8/4,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5315,Washington DC,2021/8/5,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,1,0,2,1,3,2,2,1,5,TRUE,2,1,46.43
5316,Washington DC,2021/8/6,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,2,1,3,2,2,1,5,TRUE,2,1,42.86
5317,Washington DC,2021/8/7,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,2,1,3,2,2,1,5,TRUE,2,1,42.86
5318,Washington DC,2021/8/8,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,2,1,3,2,2,1,5,TRUE,2,1,42.86
